,location,total_sqft,bath,price,bhk
5163,Narayanapura,1308.0,2.0,89.04,2
5164,Narayanapura,1566.0,3.0,83.3,3
5165,Narayanapura,1485.0,3.0,85.0,3
5166,Narayanapura,1302.0,2.0,69.1,2
5167,Narayanapura,1308.0,2.0,89.04,2
5168,Narayanapura,2357.0,3.0,135.0,3
5169,Narayanapura,2357.0,3.0,135.0,3
5170,Narayanapura,1469.0,2.0,99.14,2
5171,Neeladri Nagar,1053.0,2.0,45.0,2
5172,Neeladri Nagar,1363.0,2.0,68.0,2
5173,Neeladri Nagar,2556.0,3.0,133.0,3
5174,Neeladri Nagar,674.0,1.0,21.0,1
5175,Neeladri Nagar,527.0,1.0,26.0,1
5176,Neeladri Nagar,1167.0,2.0,38.0,3
5177,Neeladri Nagar,1060.0,2.0,35.0,2
5178,Neeladri Nagar,640.0,1.0,20.5,1
5179,Neeladri Nagar,4000.0,12.0,160.0,10
5180,Neeladri Nagar,1105.0,2.0,30.0,2
5181,Neeladri Nagar,1100.0,2.0,30.0,2
5182,Neeladri Nagar,2111.0,3.0,103.0,3
5183,Nehru Nagar,1775.0,3.0,110.0,3
5184,Nehru Nagar,2363.0,5.0,120.0,4
5185,Nehru Nagar,2342.0,3.0,115.0,4
5186,Nehru Nagar,967.0,2.0,41.1,2
5187,Nehru Nagar,1374.0,3.0,72.0,3
5188,Nehru Nagar,1674.0,3.0,90.0,3
5189,Nehru Nagar,1269.0,2.0,63.0,3
5190,Nehru Nagar,1100.0,2.0,50.0,2
5191,Nehru Nagar,1674.0,3.0,81.0,3
5192,OMBR Layout,2420.0,3.0,185.0,3
5193,OMBR Layout,1078.0,2.0,65.0,2
5194,OMBR Layout,1101.0,2.0,65.5,2
5195,OMBR Layout,1041.0,2.0,65.5,2
5196,OMBR Layout,1300.0,2.0,80.0,2
5197,OMBR Layout,1085.0,2.0,64.0,2
5198,OMBR Layout,1855.0,3.0,145.0,3
5199,OMBR Layout,1050.0,2.0,48.0,2
5200,OMBR Layout,1730.0,3.0,93.0,3
5201,OMBR Layout,1165.0,2.0,88.5,2
5202,OMBR Layout,1101.0,2.0,66.0,2
5203,OMBR Layout,3400.0,4.0,275.0,4
5204,OMBR Layout,1580.0,3.0,75.0,3
5205,Old Airport Road,2732.0,4.0,204.0,4
5206,Old Airport Road,1875.0,2.0,110.0,3
5207,Old Airport Road,3356.0,4.0,251.0,4
5208,Old Airport Road,1206.0,2.0,75.0,2
5209,Old Airport Road,2774.0,4.0,207.0,4
5210,Old Airport Road,2690.0,4.0,191.0,4
5211,Old Airport Road,2690.0,4.0,199.0,4
5212,Old Airport Road,1655.0,2.0,97.65,2
5213,Old Airport Road,1075.0,2.0,60.0,2
5214,Old Airport Road,1858.0,2.0,167.0,3
5215,Old Airport Road,1150.0,2.0,90.0,2
5216,Old Airport Road,2690.0,4.0,191.0,4
5217,Old Airport Road,2658.0,5.0,187.0,4
5218,Old Airport Road,946.0,2.0,58.0,2
5219,Old Airport Road,2774.0,4.0,208.0,4
5220,Old Airport Road,2774.0,4.0,208.0,4
5221,Old Airport Road,3200.0,4.0,280.0,4
5222,Old Airport Road,2690.0,4.0,201.0,4
5223,Old Airport Road,1145.0,2.0,75.0,2
5224,Old Airport Road,2732.0,4.0,194.0,4
5225,Old Airport Road,2658.0,5.0,189.0,4
5226,Old Airport Road,2774.0,4.0,197.0,4
5227,Old Airport Road,3496.0,4.0,262.0,4
5228,Old Airport Road,2774.0,4.0,197.0,4
5229,Old Airport Road,2732.0,4.0,204.0,4
5230,Old Airport Road,1798.0,3.0,150.0,3
5231,Old Airport Road,2774.0,4.0,208.0,4
5232,Old Airport Road,1184.0,2.0,78.0,2
5233,Old Airport Road,3504.0,4.0,262.0,4
5234,Old Airport Road,1055.0,2.0,75.0,2
5235,Old Madras Road,1425.0,2.0,94.0,3
5236,Old Madras Road,3715.0,6.0,224.5,4
5237,Old Madras Road,3630.0,6.0,195.0,4
5238,Old Madras Road,1350.0,3.0,58.99,3
5239,Old Madras Road,935.0,2.0,45.0,2
5240,Old Madras Road,3715.0,6.0,200.5,4
5241,Old Madras Road,1720.0,3.0,100.0,3
5242,Old Madras Road,1200.0,2.0,72.0,2
5243,Old Madras Road,1225.0,2.0,53.55,2
5244,Old Madras Road,1100.0,2.0,70.0,2
5245,Old Madras Road,2760.0,5.0,157.0,3
5246,Old Madras Road,1171.0,2.0,75.0,2
5247,Old Madras Road,935.0,2.0,45.0,2
5248,Old Madras Road,4500.0,7.0,294.0,5
5249,Old Madras Road,2640.0,5.0,142.0,3
5250,Old Madras Road,1065.0,2.0,47.86,2
5251,Old Madras Road,2010.0,3.0,125.0,4
5252,Old Madras Road,2010.0,3.0,115.0,4
5253,Old Madras Road,1480.0,2.0,84.0,3
5254,Old Madras Road,2990.0,5.0,210.0,3
5255,Old Madras Road,1210.0,2.0,74.0,2
5256,Old Madras Road,1171.0,2.0,72.0,2
5257,Old Madras Road,3630.0,6.0,196.0,4
5258,Old Madras Road,1480.0,3.0,95.0,3
5259,Old Madras Road,1425.0,2.0,74.31,3
5260,Old Madras Road,1210.0,2.0,80.0,2
5261,Old Madras Road,1859.0,3.0,121.0,3
5262,Old Madras Road,2990.0,5.0,173.0,3
5263,Old Madras Road,4000.0,4.0,225.0,4
5264,Old Madras Road,3900.0,4.0,175.0,4
5265,Old Madras Road,2300.0,3.0,142.0,3
5266,Old Madras Road,3630.0,6.0,207.0,4
5267,Old Madras Road,1210.0,2.0,80.0,2
5268,Old Madras Road,1210.0,2.0,77.0,2
5269,Old Madras Road,5020.0,7.0,287.0,5
5270,Old Madras Road,3715.0,6.0,212.5,4
5271,Old Madras Road,1330.0,2.0,74.0,2
5272,Old Madras Road,1720.0,3.0,106.0,3
5273,Old Madras Road,2640.0,5.0,150.0,3
5274,Old Madras Road,2990.0,3.0,170.0,3
5275,Old Madras Road,1530.0,3.0,76.34,3
5276,Old Madras Road,1171.0,2.0,73.0,2
5277,Old Madras Road,1630.0,3.0,110.0,3
5278,Old Madras Road,1165.0,2.0,52.0,2
5279,Old Madras Road,2640.0,2.0,170.0,2
5280,Old Madras Road,1165.0,2.0,51.42,2
5281,Padmanabhanagar,1020.0,2.0,63.0,2
5282,Padmanabhanagar,1176.0,2.0,62.0,2
5283,Padmanabhanagar,1258.0,2.0,115.0,2
5284,Padmanabhanagar,1708.0,2.0,90.5,3
5285,Padmanabhanagar,1100.0,2.0,65.0,2
5286,Padmanabhanagar,3400.0,3.0,210.0,4
5287,Padmanabhanagar,1531.0,2.0,75.0,3
5288,Padmanabhanagar,1400.0,3.0,65.0,3
5289,Padmanabhanagar,1360.0,2.0,75.0,3
5290,Padmanabhanagar,4500.0,4.0,360.0,3
5291,Padmanabhanagar,1200.0,2.0,60.0,2
5292,Padmanabhanagar,1710.0,2.0,90.63,3
5293,Padmanabhanagar,1000.0,1.0,90.0,2
5294,Padmanabhanagar,1067.0,2.0,52.0,2
5295,Padmanabhanagar,1250.0,2.0,70.0,3
5296,Padmanabhanagar,1350.0,3.0,71.55,3
5297,Padmanabhanagar,1360.0,3.0,75.0,3
5298,Padmanabhanagar,1100.0,2.0,60.0,2
5299,Padmanabhanagar,2051.0,3.0,180.0,3
5300,Padmanabhanagar,2051.0,3.0,170.0,3
5301,Pai Layout,1006.0,2.0,35.0,2
5302,Pai Layout,1550.0,2.0,90.0,3
5303,Pai Layout,1050.0,2.0,40.0,2
5304,Pai Layout,1400.0,2.0,67.0,3
5305,Pai Layout,1100.0,2.0,50.0,2
5306,Pai Layout,1255.0,2.0,80.0,2
5307,Pai Layout,1075.0,2.0,35.0,2
5308,Pai Layout,1400.0,2.0,57.5,2
5309,Pai Layout,1175.0,2.0,60.0,2
5310,Pai Layout,810.0,2.0,34.5,2
5311,Pai Layout,1000.0,2.0,34.0,2
5312,Pai Layout,1000.0,2.0,42.0,2
5313,Pai Layout,3800.0,6.0,175.0,6
5314,Pai Layout,1068.0,2.0,48.0,2
5315,Pai Layout,1510.0,2.0,65.0,3
5316,Pai Layout,1500.0,2.0,58.0,3
5317,Pai Layout,1600.0,2.0,65.0,3
5318,Panathur,1359.0,2.0,87.0,2
5319,Panathur,1438.0,2.0,100.0,2
5320,Panathur,1688.0,3.0,118.0,3
5321,Panathur,1695.0,3.0,90.0,3
5322,Panathur,1198.0,2.0,77.0,2
5323,Panathur,1180.0,2.0,70.0,2
5324,Panathur,1546.0,3.0,99.0,3
5325,Panathur,1370.0,2.0,75.0,3
5326,Panathur,1000.0,2.0,65.3,2
5327,Panathur,1109.0,2.0,63.0,2
5328,Panathur,1000.0,2.0,68.0,2
5329,Panathur,1255.0,2.0,79.0,2
5330,Panathur,1205.0,2.0,62.9,2
5331,Panathur,1198.0,2.0,82.0,2
5332,Panathur,1235.0,2.0,65.0,2
5333,Panathur,1210.0,2.0,80.0,2
5334,Panathur,1210.0,2.0,77.0,2
5335,Panathur,661.0,1.0,40.0,1
5336,Panathur,1210.0,2.0,78.0,2
5337,Panathur,1861.0,3.0,92.0,3
5338,Panathur,1050.0,2.0,60.0,2
5339,Panathur,1398.0,2.0,97.0,2
5340,Panathur,1065.0,2.0,58.0,2
5341,Panathur,1007.0,2.0,64.0,2
5342,Panathur,1210.0,2.0,77.93,2
5343,Panathur,1230.0,2.0,80.0,2
5344,Panathur,980.0,2.0,57.0,2
5345,Panathur,1075.0,2.0,60.0,2
5346,Panathur,1210.0,2.0,69.0,2
5347,Panathur,1343.0,2.0,76.0,2
5348,Parappana Agrahara,1194.0,2.0,47.0,2
5349,Parappana Agrahara,1194.0,2.0,47.0,2
5350,Parappana Agrahara,1194.0,2.0,46.0,2
5351,Parappana Agrahara,1194.0,2.0,47.0,2
5352,Parappana Agrahara,1194.0,2.0,46.0,2
5353,Parappana Agrahara,1194.0,2.0,47.0,2
5354,Parappana Agrahara,1194.0,2.0,47.0,2
5355,Parappana Agrahara,1092.0,2.0,43.0,2
5356,Parappana Agrahara,1194.0,2.0,46.0,2
5357,Parappana Agrahara,1194.0,2.0,47.0,2
5358,Parappana Agrahara,1194.0,2.0,47.0,2
5359,Parappana Agrahara,1194.0,2.0,46.0,2
5360,Parappana Agrahara,1194.0,2.0,46.0,2
5361,Pattandur Agrahara,1550.0,2.0,80.0,3
5362,Pattandur Agrahara,1025.0,2.0,44.5,2
5363,Pattandur Agrahara,1247.0,2.0,59.8,2
5364,Pattandur Agrahara,900.0,2.0,42.0,2
5365,Pattandur Agrahara,1302.0,2.0,66.0,2
5366,Pattandur Agrahara,1550.0,2.0,80.0,3
5367,Pattandur Agrahara,1247.0,2.0,62.35,2
5368,Pattandur Agrahara,1350.0,2.0,68.0,2
5369,Poorna Pragna Layout,920.0,2.0,39.55,2
5370,Poorna Pragna Layout,1475.0,2.0,58.99,3
5371,Poorna Pragna Layout,1270.0,2.0,50.79,3
5372,Poorna Pragna Layout,1160.0,2.0,46.39,2
5373,Poorna Pragna Layout,1270.0,2.0,50.79,3
5374,Poorna Pragna Layout,1270.0,2.0,50.79,3
5375,Poorna Pragna Layout,965.0,2.0,48.0,2
5376,Poorna Pragna Layout,1355.0,2.0,58.25,3
5377,Poorna Pragna Layout,1355.0,2.0,58.27,3
5378,Poorna Pragna Layout,1475.0,2.0,58.99,3
5379,Poorna Pragna Layout,1270.0,2.0,50.79,3
5380,Poorna Pragna Layout,1160.0,2.0,46.39,2
5381,Poorna Pragna Layout,1270.0,2.0,50.79,3
5382,Poorna Pragna Layout,1160.0,2.0,46.39,2
5383,Poorna Pragna Layout,1475.0,2.0,58.99,3
5384,Poorna Pragna Layout,1270.0,2.0,50.79,3
5385,Poorna Pragna Layout,960.0,2.0,50.0,2
5386,Poorna Pragna Layout,1270.0,2.0,50.79,3
5387,Prithvi Layout,2028.0,4.0,162.0,4
5388,Prithvi Layout,1352.0,2.0,87.5,2
5389,Prithvi Layout,1190.0,2.0,68.0,2
5390,Prithvi Layout,1352.0,2.0,85.0,2
5391,Prithvi Layout,1352.0,2.0,75.0,2
5392,Prithvi Layout,2273.0,4.0,220.0,3
5393,Prithvi Layout,1352.0,3.0,93.0,2
5394,Prithvi Layout,2273.0,4.0,192.0,3
5395,Prithvi Layout,1352.0,2.0,72.0,2
5396,Prithvi Layout,2100.0,3.0,125.0,3
5397,R.T. Nagar,1500.0,4.0,70.0,4
5398,R.T. Nagar,1200.0,2.0,120.0,2
5399,R.T. Nagar,1560.0,3.0,85.0,3
5400,R.T. Nagar,1040.0,2.0,46.0,2
5401,R.T. Nagar,1200.0,2.0,45.0,2
5402,R.T. Nagar,1235.0,2.0,65.0,2
5403,R.T. Nagar,1140.0,3.0,130.0,3
5404,R.T. Nagar,970.0,2.0,55.0,2
5405,R.T. Nagar,1560.0,3.0,125.0,3
5406,R.T. Nagar,1200.0,2.0,60.0,2
5407,R.T. Nagar,1680.0,3.0,72.0,3
5408,R.T. Nagar,1400.0,2.0,78.0,3
5409,R.T. Nagar,1200.0,3.0,140.0,3
5410,R.T. Nagar,1100.0,3.0,125.0,2
5411,R.T. Nagar,1150.0,2.0,72.0,2
5412,R.T. Nagar,1500.0,4.0,185.0,4
5413,R.T. Nagar,3600.0,8.0,165.0,9
5414,R.T. Nagar,1080.0,2.0,48.0,2
5415,R.T. Nagar,1325.0,2.0,52.0,2
5416,R.T. Nagar,1800.0,3.0,120.0,4
5417,R.T. Nagar,1300.0,3.0,145.0,3
5418,R.T. Nagar,1500.0,2.0,70.0,3
5419,R.T. Nagar,1100.0,2.0,85.0,2
5420,R.T. Nagar,1667.0,3.0,130.0,3
5421,Rachenahalli,1050.0,2.0,52.07,2
5422,Rachenahalli,1530.0,2.0,74.5,3
5423,Rachenahalli,1050.0,2.0,55.5,2
5424,Rachenahalli,1530.0,2.0,74.4,3
5425,Rachenahalli,1050.0,2.0,53.5,2
5426,Rachenahalli,1530.0,2.0,74.39,3
5427,Rachenahalli,1220.0,2.0,59.5,2
5428,Rachenahalli,1050.0,2.0,52.5,2
5429,Rachenahalli,1550.0,3.0,73.5,3
5430,Rachenahalli,1050.0,2.0,52.1,2
5431,Rachenahalli,1050.0,2.0,53.5,2
5432,Rachenahalli,1113.0,2.0,55.0,2
5433,Rachenahalli,3657.0,5.0,220.0,4
5434,Rachenahalli,1550.0,3.0,74.5,3
5435,Rachenahalli,1530.0,2.0,74.4,3
5436,Rachenahalli,1530.0,2.0,74.5,3
5437,Rachenahalli,680.0,1.0,32.64,1
5438,Rachenahalli,412.5,1.0,19.8,1
5439,Rachenahalli,1050.0,2.0,52.5,2
5440,Rachenahalli,1550.0,3.0,72.5,3
5441,Rachenahalli,1530.0,2.0,74.4,3
5442,Rachenahalli,690.0,1.0,39.8,1
5443,Rachenahalli,1050.0,2.0,47.25,2
5444,Rachenahalli,1050.0,2.0,55.5,2
5445,Rachenahalli,985.0,2.0,49.97,2
5446,Rachenahalli,1050.0,2.0,52.5,2
5447,Rachenahalli,1050.0,2.0,52.08,2
5448,Rachenahalli,1550.0,3.0,72.5,3
5449,Rachenahalli,1050.0,2.0,52.07,2
5450,Rachenahalli,1530.0,2.0,74.4,3
5451,Rachenahalli,1050.0,2.0,52.08,2
5452,Rachenahalli,985.0,2.0,49.97,2
5453,Rachenahalli,1856.0,3.0,106.0,3
5454,Rachenahalli,1050.0,2.0,52.5,2
5455,Rachenahalli,985.0,2.0,50.17,2
5456,Rachenahalli,2600.0,3.0,160.0,3
5457,Rachenahalli,1550.0,3.0,68.5,3
5458,Rachenahalli,1550.0,2.0,73.5,3
5459,Rachenahalli,985.0,2.0,50.17,2
5460,Rachenahalli,1050.0,2.0,52.71,2
5461,Raja Rajeshwari Nagar,1540.0,3.0,60.0,3
5462,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5463,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5464,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5465,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5466,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5467,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5468,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5469,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5470,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5471,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5472,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5473,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5474,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5475,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5476,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5477,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5478,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5479,Raja Rajeshwari Nagar,1693.0,3.0,57.39,3
5480,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5481,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5482,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5483,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5484,Raja Rajeshwari Nagar,1530.0,3.0,57.0,3
5485,Raja Rajeshwari Nagar,1530.0,3.0,61.2,3
5486,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5487,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5488,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5489,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5490,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5491,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5492,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5493,Raja Rajeshwari Nagar,1530.0,3.0,51.87,3
5494,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5495,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5496,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5497,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5498,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5499,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5500,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5501,Raja Rajeshwari Nagar,1560.0,2.0,62.4,3
5502,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5503,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5504,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5505,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5506,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5507,Raja Rajeshwari Nagar,1530.0,3.0,51.77,3
5508,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5509,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5510,Raja Rajeshwari Nagar,1510.0,2.0,59.0,3
5511,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5512,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5513,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5514,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5515,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5516,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5517,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5518,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5519,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5520,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5521,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5522,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5523,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5524,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5525,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5526,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5527,Raja Rajeshwari Nagar,1580.0,3.0,53.56,3
5528,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5529,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5530,Raja Rajeshwari Nagar,1430.0,2.0,50.0,3
5531,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5532,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5533,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5534,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5535,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5536,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5537,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5538,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5539,Raja Rajeshwari Nagar,1550.0,3.0,52.45,3
5540,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5541,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5542,Raja Rajeshwari Nagar,1751.0,3.0,72.0,3
5543,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5544,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5545,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5546,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5547,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5548,Raja Rajeshwari Nagar,1375.0,2.0,54.99,3
5549,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5550,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5551,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5552,Raja Rajeshwari Nagar,1400.0,2.0,48.0,3
5553,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5554,Raja Rajeshwari Nagar,1625.0,2.0,54.0,3
5555,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5556,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5557,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5558,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5559,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5560,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5561,Raja Rajeshwari Nagar,1630.0,3.0,60.65,3
5562,Raja Rajeshwari Nagar,1531.0,3.0,51.77,3
5563,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5564,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5565,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5566,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5567,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5568,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5569,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5570,Raja Rajeshwari Nagar,1510.0,2.0,55.0,3
5571,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5572,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5573,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5574,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5575,Raja Rajeshwari Nagar,1608.0,3.0,54.51,3
5576,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5577,Raja Rajeshwari Nagar,1500.0,3.0,51.04,3
5578,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5579,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5580,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5581,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5582,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5583,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5584,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5585,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5586,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5587,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5588,Raja Rajeshwari Nagar,1529.0,3.0,51.77,3
5589,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5590,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5591,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5592,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5593,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5594,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5595,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5596,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5597,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5598,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5599,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5600,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5601,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5602,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5603,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5604,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5605,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5606,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5607,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5608,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5609,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5610,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5611,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5612,Raja Rajeshwari Nagar,1571.0,3.0,53.12,3
5613,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5614,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5615,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5616,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5617,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5618,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5619,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5620,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5621,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5622,Rajaji Nagar,1640.0,3.0,229.0,3
5623,Rajaji Nagar,2390.0,3.0,415.0,3
5624,Rajaji Nagar,2390.0,3.0,410.0,3
5625,Rajaji Nagar,1725.0,3.0,200.0,3
5626,Rajaji Nagar,3516.0,4.0,540.0,4
5627,Rajaji Nagar,1640.0,3.0,223.0,3
5628,Rajaji Nagar,3526.0,4.0,492.0,4
5629,Rajaji Nagar,3526.0,4.0,558.0,4
5630,Rajaji Nagar,3539.5,2.0,424.5,4
5631,Rajaji Nagar,2849.0,5.0,300.0,5
5632,Rajaji Nagar,1800.0,3.0,260.0,3
5633,Rajaji Nagar,1640.0,3.0,241.0,3
5634,Rajaji Nagar,1370.0,2.0,170.0,2
5635,Rajaji Nagar,2409.0,3.0,360.0,3
5636,Rajaji Nagar,3436.0,6.0,475.0,4
5637,Rajaji Nagar,1718.0,3.0,288.0,2
5638,Rajaji Nagar,2386.0,3.0,334.0,3
5639,Rajaji Nagar,3436.0,6.0,500.0,4
5640,Rajaji Nagar,1200.0,2.0,150.0,2
5641,Rajaji Nagar,1160.0,1.0,163.0,2
5642,Rajaji Nagar,1222.0,2.0,112.0,2
5643,Rajaji Nagar,660.0,1.0,75.0,1
5644,Rajaji Nagar,1440.0,2.0,170.0,2
5645,Rajaji Nagar,2448.0,3.0,400.0,3
5646,Rajaji Nagar,1440.0,2.0,185.0,2
5647,Rajaji Nagar,1640.0,3.0,230.0,3
5648,Rajaji Nagar,2648.0,5.0,251.5,4
5649,Rajaji Nagar,3730.0,4.0,370.0,4
5650,Rajaji Nagar,1800.0,2.0,250.0,3
